Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Participant,Color,Tracking Ratio [%],Category Group,Index Right,Index Left,Pupil Diameter Right [mm],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Name Left,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content,groupe d'enfants
48246,3066958.628,08:07:06:744,Trial007,07 devant point chien d.jpg,15,Gainsboro,43.1453,Eye,-,-,3.7978,3.8812,343.1485725500144,321.81390192737837,344.21492836210734,320.11675186811385,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
48249,3067018.243,08:07:06:803,Trial007,07 devant point chien d.jpg,15,Gainsboro,43.1453,Eye,-,-,3.8226,3.9235,321.18161414756094,316.75347540527076,321.98138100663067,315.46337472899313,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
48252,3067078.039,08:07:06:863,Trial007,07 devant point chien d.jpg,15,Gainsboro,43.1453,Eye,-,-,3.9201,4.0535,304.67069554120957,312.9343512941043,305.2705206855118,311.9495376550669,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
48255,3067137.62,08:07:06:923,Trial007,07 devant point chien d.jpg,15,Gainsboro,43.1453,Eye,-,-,3.9615,4.1124,292.26247415889526,310.0629898842299,292.7123430171219,309.3071415231226,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
48258,3067197.362,08:07:06:983,Trial007,07 devant point chien d.jpg,15,Gainsboro,43.1453,Eye,-,-,4.0853,4.1523,282.9556557602523,307.8941012663862,283.29305740392226,307.30997686372643,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
48261,3067256.985,08:07:07:042,Trial007,07 devant point chien d.jpg,15,Gainsboro,43.1453,Eye,-,-,4.1504,4.2161,275.9623935262712,306.27727682914855,276.2154447590237,305.82194539532446,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
48264,3067316.737,08:07:07:102,Trial007,07 devant point chien d.jpg,15,Gainsboro,43.1453,Eye,-,-,4.1473,4.4614,390.16790920051636,342.7870954569725,393.20703706884916,342.9159152833672,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
48267,3067376.356,08:07:07:162,Trial007,07 devant point chien d.jpg,15,Gainsboro,43.1453,Eye,1,1,4.4095,4.5579,466.10405276428236,365.85878240855453,473.632993765312,361.47808093309754,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
48270,3067436.114,08:07:07:221,Trial007,07 devant point chien d.jpg,15,Gainsboro,43.1453,Eye,1,1,4.3775,4.5605,520.4921578803855,380.59150643334,521.2103605029696,371.87897802649604,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
48273,3067495.73,08:07:07:281,Trial007,07 devant point chien d.jpg,15,Gainsboro,43.1453,Eye,1,1,4.2767,4.4893,544.9498340848652,391.1774054870297,566.2652089317602,381.2976499920778,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
48276,3067555.353,08:07:07:341,Trial007,07 devant point chien d.jpg,15,Gainsboro,43.1453,Eye,1,1,4.2473,4.3967,576.9623296327834,394.87965840893224,593.1798000197309,389.31328605506064,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
48279,3067615.1,08:07:07:400,Trial007,07 devant point chien d.jpg,15,Gainsboro,43.1453,Eye,1,1,4.0680,4.2320,606.1000097773695,404.07810181062325,627.3630207248445,395.41898037172797,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
48282,3067674.724,08:07:07:460,Trial007,07 devant point chien d.jpg,15,Gainsboro,43.1453,Eye,1,1,4.0859,4.2077,631.1074869073458,411.6188861596767,645.3936895178557,395.9263139114738,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
48285,3067734.359,08:07:07:520,Trial007,07 devant point chien d.jpg,15,Gainsboro,43.1453,Eye,1,1,3.9954,4.1162,646.6495844298729,411.42606142178363,648.2054309738004,402.33914069850243,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
48288,3067794.098,08:07:07:579,Trial007,07 devant point chien d.jpg,15,Gainsboro,43.1453,Eye,1,1,3.9901,4.1308,659.6608609808835,412.6096932662733,651.9088643752358,407.1838701716708,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
48291,3067853.726,08:07:07:639,Trial007,07 devant point chien d.jpg,15,Gainsboro,43.1453,Eye,1,1,4.0697,4.1478,660.7448801131266,415.06425411011566,662.0369027479827,406.80452580795486,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
48294,3067913.356,08:07:07:699,Trial007,07 devant point chien d.jpg,15,Gainsboro,43.1453,Eye,1,1,4.1125,4.3149,669.3275629712352,409.711789912728,669.9822390083679,412.6250737965496,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
48297,3067973.106,08:07:07:758,Trial007,07 devant point chien d.jpg,15,Gainsboro,43.1453,Eye,1,1,4.1347,4.2258,674.9430174348129,413.09174355677527,674.7082244945998,413.5343673214728,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
48300,3068032.723,08:07:07:818,Trial007,07 devant point chien d.jpg,15,Gainsboro,43.1453,Eye,1,1,4.1408,4.2297,668.6995996178392,416.0268300654858,676.5675209019554,414.5605574771467,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
48303,3068092.35,08:07:07:878,Trial007,07 devant point chien d.jpg,15,Gainsboro,43.1453,Eye,1,1,4.2006,4.2115,676.9605825634138,414.80680429388696,676.4785534641402,416.80538321135396,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
48306,3068152.093,08:07:07:937,Trial007,07 devant point chien d.jpg,15,Gainsboro,43.1453,Eye,1,1,4.1253,4.2380,680.6039563640473,409.56837128857694,683.6596207641512,413.9483665043707,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
48309,3068211.718,08:07:07:997,Trial007,07 devant point chien d.jpg,15,Gainsboro,43.1453,Eye,1,1,4.1644,4.2312,679.034514991525,412.0781549971465,678.7041975909257,413.62936568713366,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
48312,3068271.468,08:07:08:057,Trial007,07 devant point chien d.jpg,15,Gainsboro,43.1453,Eye,1,1,4.1062,4.2108,678.3520647126061,410.80944726569885,679.6888735510273,416.3337736480281,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
48315,3068331.1,08:07:08:116,Trial007,07 devant point chien d.jpg,15,Gainsboro,43.1453,Eye,1,1,4.2516,4.2443,675.1301743550232,408.71339712123404,678.0132213742104,414.8154523587094,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
48318,3068390.72,08:07:08:176,Trial007,07 devant point chien d.jpg,15,Gainsboro,43.1453,Eye,1,1,4.2462,4.2458,680.2582251446494,412.31798879355426,676.4322328034182,415.0694176084748,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
48321,3068450.461,08:07:08:236,Trial007,07 devant point chien d.jpg,15,Gainsboro,43.1453,Eye,-,-,3.8399,4.0786,780.9390823916585,441.4607430983991,774.644872774853,441.7147413540029,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
48324,3068510.084,08:07:08:295,Trial007,07 devant point chien d.jpg,15,Gainsboro,43.1453,Eye,1,1,3.5709,3.6707,649.2289216614982,406.38187098823,644.508264448894,406.5551315481036,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
48327,3068569.713,08:07:08:355,Trial007,07 devant point chien d.jpg,15,Gainsboro,43.1453,Eye,1,1,3.8518,3.9250,550.4658759874322,380.0817310213464,546.9253830779791,380.19443830942237,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
48330,3068750.913,08:07:08:536,Trial007,07 devant point chien d.jpg,15,Gainsboro,43.1453,Eye,1,1,3.8518,3.9250,476.3856105627291,360.3785761230005,473.73024088063926,360.44586845722824,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
48333,3068883.041,08:07:08:668,Trial007,07 devant point chien d.jpg,15,Gainsboro,43.1453,Eye,1,1,3.8518,3.9250,420.78275822040086,345.61889360640106,418.79123095883347,345.6521247252425,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
48336,3069015.159,08:07:08:800,Trial007,07 devant point chien d.jpg,15,Gainsboro,43.1453,Eye,1,1,3.8518,3.9250,379.04466506318323,334.5752352995066,377.5510196170077,334.5829205068085,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
48339,3069147.285,08:07:08:933,Trial007,07 devant point chien d.jpg,15,Gainsboro,43.1453,Eye,1,1,3.8518,3.9250,347.748594824586,326.30051328659044,346.62836073995436,326.2890390602376,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
48342,3069279.405,08:07:09:065,Trial007,07 devant point chien d.jpg,15,Gainsboro,43.1453,Eye,1,1,3.8518,3.9250,324.2562579646123,320.1024799034724,323.41608240113857,320.0766361018785,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
48345,3069411.532,08:07:09:197,Trial007,07 devant point chien d.jpg,15,Gainsboro,43.1453,Eye,1,1,3.8518,3.9250,306.62014406263194,315.4599390830223,305.99001239002666,315.42331809999763,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
48348,3069543.648,08:07:09:329,Trial007,07 devant point chien d.jpg,15,Gainsboro,43.1453,Eye,1,1,3.8518,3.9250,293.390845976135,311.9996522987425,292.918247221681,311.95494842964473,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
48351,3069675.781,08:07:09:461,Trial007,07 devant point chien d.jpg,15,Gainsboro,43.1453,Eye,1,1,3.8518,3.9250,283.45649512059146,309.3936434689949,283.10204605475093,309.34287743534236,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
48354,3069851.9,08:07:09:637,Trial008,08 devant.jpg,15,Gainsboro,25.6569,Eye,1,1,3.8518,3.9250,275.95324224447097,307.4524006159429,275.6874054450906,307.39708795887424,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
48357,3069984.018,08:07:09:769,Trial008,08 devant.jpg,15,Gainsboro,25.6569,Eye,1,1,3.8518,3.9250,270.28587575827964,306.05390439892324,270.0864981587444,305.99518177429246,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
48360,3070116.146,08:07:09:901,Trial008,08 devant.jpg,15,Gainsboro,25.6569,Eye,1,1,3.8518,3.9250,265.9961506044038,305.0140060801215,265.84661740475235,304.9527259798191,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
48363,3070248.268,08:07:10:033,Trial008,08 devant.jpg,15,Gainsboro,25.6569,Eye,1,1,3.8518,3.9250,262.7570305280238,304.2041534229628,262.64488062828525,304.14095521590684,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
48366,3070380.391,08:07:10:165,Trial008,08 devant.jpg,15,Gainsboro,25.6569,Eye,1,1,3.8518,3.9250,260.3303933002342,303.58951003607825,260.2462808754303,303.524873248957,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
48369,3070512.515,08:07:10:297,Trial008,08 devant.jpg,15,Gainsboro,25.6569,Eye,1,1,3.8518,3.9250,258.51188259818923,303.1440472778482,258.44879827958624,303.078331555678,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
48372,3070644.637,08:07:10:430,Trial008,08 devant.jpg,15,Gainsboro,25.6569,Eye,1,1,3.8518,3.9250,257.1835974483509,302.7931853827549,257.13628420939864,302.72666045929805,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
48375,3070776.762,08:07:10:562,Trial008,08 devant.jpg,15,Gainsboro,25.6569,Eye,1,1,3.8518,3.9250,256.14517279664807,302.50559153004497,256.1096878674339,302.438459705623,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
48378,3070908.883,08:07:10:694,Trial008,08 devant.jpg,15,Gainsboro,25.6569,Eye,1,1,3.8518,3.9250,0.0,302.2554144873925,0.0,302.18782748724675,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
48381,3071152.677,08:07:10:938,Trial008,08 devant.jpg,15,Gainsboro,25.6569,Eye,1,1,3.8518,3.9250,0.0,0.0,0.0,0.0,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
48384,3071494.293,08:07:11:279,Trial008,08 devant.jpg,15,Gainsboro,25.6569,Eye,1,1,3.6847,3.9250,442.4949865441117,330.0978579512527,436.54816759759103,331.3516288856126,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
48387,3071553.914,08:07:11:339,Trial008,08 devant.jpg,15,Gainsboro,25.6569,Eye,-,1,3.6854,3.7137,568.9736640609084,393.0939996807896,566.6318135837494,391.1065675052162,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
48390,3071613.662,08:07:11:399,Trial008,08 devant.jpg,15,Gainsboro,25.6569,Eye,-,1,3.5372,3.6547,662.4417272508578,441.03285885435156,653.1168407677833,438.02114262074696,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
48393,3071673.282,08:07:11:458,Trial008,08 devant.jpg,15,Gainsboro,25.6569,Eye,-,1,3.3268,3.6026,560.1218338754068,406.1875903848282,553.1281690131009,403.9115650777955,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
48396,3071733.032,08:07:11:518,Trial008,08 devant.jpg,15,Gainsboro,25.6569,Eye,-,1,2.9753,3.3945,483.3878257595546,380.0439572189473,478.14257711282517,378.31970010684347,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
48399,3071792.656,08:07:11:578,Trial008,08 devant.jpg,15,Gainsboro,25.6569,Eye,-,1,3.6293,3.0259,597.2289689145587,420.57711251740716,596.5661632791393,422.2624402645647,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
48402,3071852.284,08:07:11:637,Trial008,08 devant.jpg,15,Gainsboro,25.6569,Eye,-,1,3.5834,3.3123,722.9245962293735,447.9813051533697,714.7277184292933,452.74530774083894,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
48405,3071912.031,08:07:11:697,Trial008,08 devant.jpg,15,Gainsboro,25.6569,Eye,-,1,3.5690,3.5976,758.073995915531,482.1267480828812,749.3344283450759,488.2095000607576,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
48408,3071971.655,08:07:11:757,Trial008,08 devant.jpg,15,Gainsboro,25.6569,Eye,-,1,3.3963,3.9973,762.4139126138045,436.7530855736227,754.3306126714932,443.435248057707,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
48411,3072031.278,08:07:11:816,Trial008,08 devant.jpg,15,Gainsboro,25.6569,Eye,-,1,3.3438,4.0182,815.2676309181571,466.29040410298506,807.5642225758186,472.4420814016325,White Space,White Space,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-,-,-,-,-,-,-,-,
