Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Participant,Color,Tracking Ratio [%],Category Group,Index Right,Index Left,Pupil Diameter Right [mm],Pupil Diameter Left [mm],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px],AOI Name Right,AOI Name Left,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Gaze Vector Left X,Gaze Vector Left Y,Gaze Vector Left Z,Port Status,Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content,groupe d'enfants,AOI Group Right,AOI Scope Right,AOI Order Right,AOI Group Left,AOI Scope Left,AOI Order Binocular
16342,2442874.3,13:48:16:232,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,33,30,3.6,3.4,575.3597338519082,367.9948572278751,595.8113555566166,381.1948500576763,-,-,0.0,0.3,-0.9,0.0,0.3,-1.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
16344,2442907.695,13:48:16:265,Trial018,VNVD151207.avi,26,Cyan,86.1555,Eye,33,,3.5545,,580.2774006012901,367.41269266783996,601.3065546290006,382.457477662374,-,,0.0119,0.3056,-0.9521,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
16346,2442941.088,13:48:16:299,Trial018,VNVD151207.avi,26,Cyan,86.1555,Eye,33,,3.5419,,582.2901081941961,369.4658227079302,605.4279539332886,383.4044483658972,-,,0.0143,0.303,-0.9529,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
16348,2442974.47,13:48:16:332,Trial018,VNVD151207.avi,26,Cyan,86.1555,Eye,33,,3.537,,585.5616636426008,368.71337036625795,608.5190034115046,384.1146763935397,-,,0.0082,0.3061,-0.952,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
16350,2443007.852,13:48:16:366,Trial018,VNVD151207.avi,26,Cyan,86.1555,Eye,33,,3.5438,,596.1367908941223,361.8778187777131,,,-,,0.0066,0.3091,-0.951,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
16352,2443041.2,13:48:16:399,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,33,30,3.5,3.4,596.8997757478999,363.32113035085166,628.9135998789275,388.8200020204252,-,-,0.0,0.3,-1.0,0.0,0.3,-1.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
16354,2443074.6,13:48:16:432,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,33,30,3.5,3.4,601.6819958458392,366.1250644203239,637.0546449186592,387.3722647015069,-,-,0.0,0.3,-1.0,0.0,0.3,-1.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
16356,2443107.998,13:48:16:466,Trial018,VNVD151207.avi,26,Cyan,86.1555,Eye,33,,3.5417,,602.989443867232,363.0632357521254,643.1604286984578,386.28646171231816,-,,-0.0034,0.2989,-0.9543,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
16358,2443141.38,13:48:16:499,Trial018,VNVD151207.avi,26,Cyan,86.1555,Eye,33,,3.5345,,607.4949569320323,366.45338641943727,647.7397665333069,385.47210947042663,-,,0.0075,0.2983,-0.9545,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
16360,2443174.758,13:48:16:533,Trial018,VNVD151207.avi,26,Cyan,86.1555,Eye,33,30,3.533,3.4062,603.1080350464842,366.91503579367253,637.120618840793,386.3752385804182,-,-,-0.002,0.2956,-0.9553,-0.0357,0.2791,-0.9596,0,-,-,-,-,-,-,-,-,,,,,,,
16362,2443208.1,13:48:16:566,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,33,30,3.5,3.4,607.076687896195,364.13610145496773,635.6997802057248,391.39740218350505,-,-,0.0,0.3,-1.0,0.0,0.3,-1.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
16364,2443241.5,13:48:16:599,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,33,30,3.5,3.4,611.2668938154823,366.10242021982936,641.583783760157,388.47067744238365,-,-,0.0,0.3,-1.0,0.0,0.3,-1.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
16366,2443274.894,13:48:16:633,Trial018,VNVD151207.avi,26,Cyan,86.1555,Eye,33,,3.5446,,609.4888204428978,363.6755818237778,645.9967864259811,386.2756338865426,-,,-0.0066,0.2991,-0.9542,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
16368,2443308.272,13:48:16:666,Trial018,VNVD151207.avi,26,Cyan,86.1555,Eye,33,,3.54,,605.7119522518962,365.5941891048499,649.3065384253492,384.6293512196618,-,,-0.0158,0.2947,-0.9554,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
16370,2443341.65,13:48:16:699,Trial018,VNVD151207.avi,26,Cyan,86.1555,Eye,33,,3.534,,618.446199893889,368.63200179680547,651.7888524248752,383.39463921950124,-,,-0.0125,0.2853,-0.9583,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
16372,2443375.0,13:48:16:733,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,33,30,3.5,3.4,622.3401987606687,375.7338337005296,647.5613555063703,379.82342482232553,-,-,0.0,0.3,-1.0,0.0,0.3,-1.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
16374,2443408.4,13:48:16:766,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,-,-,3.5,3.4,641.9687394083967,375.2349952961185,655.1113963653609,373.9182827004523,-,-,0.0,0.3,-1.0,0.0,0.3,-1.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
16376,2443441.786,13:48:16:800,Trial018,VNVD151207.avi,26,Cyan,86.1555,Eye,-,,3.4771,,691.5045853257457,370.344194597241,660.7739270096039,369.4894261090474,-,,0.1468,0.3086,-0.9398,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
16378,2443475.164,13:48:16:833,Trial018,VNVD151207.avi,26,Cyan,86.1555,Eye,-,-,3.4479,3.3515,755.3399157168316,363.95473798057884,735.9626492778914,364.7927584709993,-,-,0.2282,0.2994,-0.9264,0.1843,0.3094,-0.9329,0,-,-,-,-,-,-,-,-,,,,,,,
16380,2443508.5,13:48:16:866,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,-,-,3.4,3.3,821.1543126592401,368.2979720923524,823.0999238485131,357.5155476053402,-,-,0.3,0.3,-0.9,0.3,0.3,-0.9,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
16382,2443541.9,13:48:16:900,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,2,2,3.4,3.3,679.9043419515018,351.4286688003068,681.3635503434566,343.09270871060545,-,-,0.4,0.2,-0.9,0.4,0.3,-0.9,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
16384,2443575.299,13:48:16:933,Trial018,VNVD151207.avi,26,Cyan,86.1555,Eye,2,,3.3711,,573.9645579694587,338.7907470734844,575.0612702146642,332.27557953955437,-,,0.5366,0.1791,-0.8246,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
16386,2443608.678,13:48:16:966,Trial018,VNVD151207.avi,26,Cyan,86.1555,Eye,2,,3.3673,,494.50731330552856,329.2965175664348,495.33456011806993,324.1627326612661,-,,0.4379,0.0915,-0.8944,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
16388,2443642.056,13:48:17:000,Trial018,VNVD151207.avi,26,Cyan,86.1555,Eye,2,,3.3771,,434.94950355947304,322.1559943463304,435.5395275456242,318.07809750254984,-,,0.4248,0.0584,-0.9034,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
16390,2443675.4,13:48:17:033,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,2,2,0.0,0.0,390.30475422361883,316.7951072763976,390.74727221323224,313.48754291911996,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
16392,2443708.8,13:48:17:067,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,2,2,3.4,3.2,356.83414584297935,312.7994959905919,357.1660343351894,310.0696809981914,-,-,0.4,0.1,-0.9,0.3,0.1,-0.9,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
16394,2443742.191,13:48:17:100,Trial018,VNVD151207.avi,26,Cyan,86.1555,Eye,2,2,0,3.2502,331.6785769510844,309.787494734301,331.9274933202419,307.4909917655584,-,-,0,0,0,0.3511,0.0508,-0.935,0,-,-,-,-,-,-,-,-,,,,,,,
16396,2443775.57,13:48:17:133,Trial018,VNVD151207.avi,26,Cyan,86.1555,Eye,2,2,0,3.2759,312.8749803148765,307.5561199913372,313.06166759174465,305.584601040338,-,-,0,0,0,0.3586,0.0586,-0.9316,0,-,-,-,-,-,-,-,-,,,,,,,
16398,2443808.9,13:48:17:167,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,2,2,0.0,3.3,298.7947878472682,305.8746282267888,298.9348033049193,304.1468472890972,-,-,0.0,0.0,0.0,0.4,0.1,-0.9,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
16400,2443842.3,13:48:17:200,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,2,2,0.0,3.3,288.2566417241978,304.5956461339054,288.3616533174361,303.0506687061944,-,-,0.0,0.0,0.0,0.4,0.1,-0.9,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
16402,2443875.7,13:48:17:234,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,2,2,0.0,3.3,280.39185588568034,303.6519351201002,280.4706145806091,302.2440603248747,-,-,0.0,0.0,0.0,0.7,0.0,-0.7,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
16404,2443909.1,13:48:17:267,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,2,2,0.0,0.0,274.52674626582586,302.9260511440795,274.5858152870225,301.62100332321813,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
16406,2443942.5,13:48:17:300,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,2,2,0.0,0.0,270.1221884983661,302.35725826587134,270.16649026426353,301.1293306757831,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
16408,2443975.9,13:48:17:334,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,2,2,0.0,0.0,266.8785537742486,301.9428396125224,266.91178009867167,300.77275219551393,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
16410,2444009.3,13:48:17:367,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,2,2,0.0,0.0,264.42814746349694,301.650994019672,264.45306720681424,300.52428673247346,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
16412,2444042.7,13:48:17:401,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,2,2,0.0,0.0,262.52953180285687,301.41959492407653,262.5482216103448,300.3254227342354,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
16414,2444076.1,13:48:17:434,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,2,2,0.0,0.0,261.09706126209176,301.24505446203494,261.11107861770773,300.17528359521185,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
16416,2444109.553,13:48:17:467,Trial018,VNVD151207.avi,26,Cyan,86.1555,Eye,2,2,0,0,259.98363413008195,301.0849400855197,259.994147146794,300.0334702109601,-,-,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,,,,,,,
16418,2444142.96,13:48:17:501,Trial018,VNVD151207.avi,26,Cyan,86.1555,Eye,2,2,0,0,259.15853084753104,300.9279119800043,259.16641561006503,299.89016784964235,-,-,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,,,,,,,
16420,2444176.367,13:48:17:534,Trial018,VNVD151207.avi,26,Cyan,86.1555,Eye,2,2,0,0,258.5177515587423,300.779943196583,258.5236651306428,299.75249337436935,-,-,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,,,,,,,
16422,2444209.775,13:48:17:568,Trial018,VNVD151207.avi,26,Cyan,86.1555,Eye,2,,0,,258.0432203104755,300.66519623740885,258.0416022710761,299.64923751791457,-,,0,0,0,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
16424,2444243.182,13:48:17:601,Trial018,VNVD151207.avi,26,Cyan,86.1555,Eye,2,2,0,0,257.67819202628385,300.5336040648082,257.67697849673436,299.5224933007452,-,-,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,,,,,,,
16426,2444276.589,13:48:17:634,Trial018,VNVD151207.avi,26,Cyan,86.1555,Eye,2,,0,,257.41254394093056,300.45567107120473,257.40351066597805,299.4274351378682,-,,0,0,0,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
16428,2444309.996,13:48:17:668,Trial018,VNVD151207.avi,26,Cyan,86.1555,Eye,2,,0,,257.1893116128376,300.38955352242095,257.1984097929108,299.3561415157104,-,,0,0,0,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
16430,2444343.404,13:48:17:701,Trial018,VNVD151207.avi,26,Cyan,86.1555,Eye,2,2,0,0,257.00470857849126,300.3787082655257,257.0115322135461,299.3545075360505,-,-,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,,,,,,,
16432,2444376.811,13:48:17:735,Trial018,VNVD151207.avi,26,Cyan,86.1555,Eye,2,2,0,0,256.8176126884481,300.36570648861743,256.8227304147392,299.3484142170688,-,-,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,,,,,,,
16434,2444426.916,13:48:17:785,Trial018,VNVD151207.avi,26,Cyan,86.1555,Eye,2,2,0,0,256.6873226777438,300.3296237947727,256.69116097246217,299.31751286666906,-,-,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,,,,,,,
16436,2444460.317,13:48:17:818,Trial018,VNVD151207.avi,26,Cyan,86.1555,Eye,2,2,0,0,256.61366609378933,300.3600278684409,256.61654481482805,299.3518029479209,-,-,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,,,,,,,
16438,2444493.719,13:48:17:851,Trial018,VNVD151207.avi,26,Cyan,86.1555,Eye,2,,0,,256.57890688143567,300.3458633008829,256.5605826966025,299.3775205088598,-,,0,0,0,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
16440,2444527.12,13:48:17:885,Trial018,VNVD151207.avi,26,Cyan,86.1555,Eye,2,,0,,256.5320760137621,300.33167471357933,256.51861110793334,299.39680867956395,-,,0,0,0,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
16442,2444560.522,13:48:17:918,Trial018,VNVD151207.avi,26,Cyan,86.1555,Eye,2,,0,,256.5073286126796,300.31600421769554,256.4871324164315,299.411274807592,-,,0,0,0,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
16444,2444593.923,13:48:17:952,Trial018,VNVD151207.avi,26,Cyan,86.1555,Eye,2,,0,,256.46965595176806,300.2926685242562,,,-,,0,0,0,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
16446,2444627.325,13:48:17:985,Trial018,VNVD151207.avi,26,Cyan,86.1555,Eye,2,,0,,256.42626850236377,300.25907983568777,,,-,,0,0,0,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
16448,2444660.726,13:48:18:019,Trial018,VNVD151207.avi,26,Cyan,86.1555,Eye,2,,0,,256.3319654834153,300.2287805274681,,,-,,0,0,0,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
16450,2444694.128,13:48:18:052,Trial018,VNVD151207.avi,26,Cyan,86.1555,Eye,2,,0,,256.26868036387805,300.2164778597963,,,-,,0,0,0,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
16452,2444727.529,13:48:18:085,Trial018,VNVD151207.avi,26,Cyan,86.1555,Eye,2,2,0,0,256.22367130374136,300.19336292591333,256.2826975406126,299.26566591628796,-,-,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,,,,,,,
16454,2444760.93,13:48:18:119,Trial018,VNVD151207.avi,26,Cyan,86.1555,Eye,2,,0,,256.2008286825161,300.20728712813735,256.23418418629234,299.23111224383985,-,,0,0,0,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
16456,2444794.332,13:48:18:152,Trial018,VNVD151207.avi,26,Cyan,86.1555,Eye,2,,0,,256.25241077565244,300.2050704804718,256.19779917055206,299.20519698950375,-,,0,0,0,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
16458,2444827.733,13:48:18:186,Trial018,VNVD151207.avi,26,Cyan,86.1555,Eye,2,2,0,0,256.25507610071685,300.18976542596585,256.21411739689165,299.19071858329755,-,-,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,,,,,,,
16460,2444861.135,13:48:18:219,Trial018,VNVD151207.avi,26,Cyan,86.1555,Eye,2,2,0,0,256.2955619215834,300.1851899165217,256.26484289371444,299.1867630600783,-,-,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,,,,,,,
16462,2444894.536,13:48:18:252,Trial018,VNVD151207.avi,26,Cyan,86.1555,Eye,2,2,0,0,256.34066717397764,300.1920479395173,256.3176279030759,299.1940860727425,-,-,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,,,,,,,
16464,2444927.938,13:48:18:286,Trial018,VNVD151207.avi,26,Cyan,86.1555,Eye,2,,0,,256.3568796009817,300.20783822024123,256.357216660097,299.1995783322406,-,,0,0,0,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
16466,2444961.339,13:48:18:319,Trial018,VNVD151207.avi,26,Cyan,86.1555,Eye,2,,0,,256.39582448936403,300.2228734415172,256.3869082278628,299.2036975268642,-,,0,0,0,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
16468,2444994.74,13:48:18:353,Trial018,VNVD151207.avi,26,Cyan,86.1555,Eye,2,,0,,256.4260453772917,300.2016603433355,256.4091769036872,299.2067869228319,-,,0,0,0,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
16470,2445028.142,13:48:18:386,Trial018,VNVD151207.avi,26,Cyan,86.1555,Eye,2,,0,,256.4588620793133,300.1699534419837,,,-,,0,0,0,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
16472,2445061.543,13:48:18:419,Trial018,VNVD151207.avi,26,Cyan,86.1555,Eye,2,,0,,256.45996511919947,300.1528101645102,,,-,,0,0,0,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
16474,2445111.646,13:48:18:469,Trial018,VNVD151207.avi,26,Cyan,86.1555,Eye,2,,0,,256.45186115686994,300.11353908130906,,,-,,0,0,0,,,,0,-,-,-,-,-,-,-,-,,-,-,-,,,
16476,2445145.047,13:48:18:503,Trial018,VNVD151207.avi,26,Cyan,86.1555,Eye,2,2,0,0,256.4098020993079,300.11862061855504,256.35376085863766,299.176116096765,-,-,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,,,,,,,
16478,2445178.448,13:48:18:536,Trial018,VNVD151207.avi,26,Cyan,86.1555,Eye,2,2,0,0,256.401136090244,300.15760213002704,256.3591051597413,299.20158201424226,-,-,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,,,,,,,
16480,2445211.9,13:48:18:570,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,2,2,0.0,0.0,256.45229096323254,300.15656550281426,256.42076776535555,299.19040869153343,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
16482,2445245.3,13:48:18:603,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,2,2,0.0,0.0,256.47408883103066,300.1372084887526,256.450446432623,299.1634491558498,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
16484,2445278.7,13:48:18:636,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,2,2,0.0,0.0,256.50146752217296,300.1100403012794,256.48373572336715,299.13057907716,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
16486,2445312.1,13:48:18:670,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,2,2,0.0,0.0,256.50499872522266,300.05413049757954,256.49169987611833,299.0703928550477,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
16488,2445345.5,13:48:18:703,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,2,2,0.0,0.0,256.45644595967786,299.99330635434967,256.4464718228496,299.0063613980086,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
16490,2445378.9,13:48:18:737,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,2,2,0.0,0.0,256.4110547060492,299.9652766444068,256.403574103428,298.9759262027087,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
16492,2445412.3,13:48:18:770,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,2,2,0.0,0.0,256.37601270431963,299.9709080466599,256.3704022523537,298.97975349094406,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
16494,2445445.7,13:48:18:803,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,2,2,0.0,0.0,256.3807147888359,299.9715566810563,256.3765069498615,298.97904903982726,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
16496,2445479.1,13:48:18:837,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,2,2,0.0,0.0,256.4068746896763,299.9503505784263,256.40371881044547,298.9568281230622,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
16498,2445512.5,13:48:18:870,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,2,2,0.0,0.0,256.43482749542284,299.92587643946274,256.4324605859997,298.9315928734975,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
16500,2445545.9,13:48:18:904,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,2,2,0.0,0.0,256.47079966461575,299.9005807320864,256.46902448254843,298.90572633317015,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
16502,2445579.3,13:48:18:937,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,2,2,0.0,0.0,256.44566939880866,299.88156093263933,256.44433801225813,298.88627840900995,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
16504,2445612.7,13:48:18:970,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,2,2,0.0,0.0,256.5158861404224,299.85123400210955,256.5148876005095,298.8556303849453,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
16506,2445646.1,13:48:19:004,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,2,2,0.0,0.0,256.5154715538284,299.8266991736443,256.5147226488937,298.83085473632883,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
16508,2445679.5,13:48:19:037,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,2,2,0.0,0.0,256.56019688258215,299.8180463105533,256.55963520388116,298.8220212581245,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
16510,2445712.9,13:48:19:071,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,2,2,0.0,0.0,256.5622933499268,299.84860570697487,256.56187209090103,298.852445193211,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
16512,2445746.3,13:48:19:104,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,2,2,0.0,0.0,256.56499415713216,299.8698797665068,256.5646782128629,298.87361765674166,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
16514,2445779.7,13:48:19:137,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,2,2,0.0,0.0,256.6061995641095,299.9105973277069,256.60596260590745,298.9142590209408,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
16516,2445813.1,13:48:19:171,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,2,2,0.0,0.0,256.6886018668041,299.95930375294574,256.6884241481526,298.96290829842894,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
16518,2445846.5,13:48:19:204,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,2,2,0.0,0.0,256.74886055082703,300.0022479733358,256.7487272618384,299.0058096580059,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
16520,2445879.9,13:48:19:238,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,2,2,0.0,0.0,256.7749245453014,300.0400850967768,256.77482457856,299.0436146358372,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
16522,2445913.3,13:48:19:271,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,2,2,0.0,0.0,256.76363228265376,300.0616995235048,256.76355730759764,299.0652049533578,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
16524,2445946.7,13:48:19:304,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,2,2,0.0,0.0,256.74156138566246,300.10406084634843,256.7415051543704,299.107548194296,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
16526,2445980.1,13:48:19:338,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,2,2,0.0,0.0,256.7033301655075,300.1222133225036,256.70328799203844,299.12568710902207,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
16528,2446013.5,13:48:19:371,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,2,2,0.0,0.0,256.7204084048626,300.1566758478655,256.72037677476084,299.160139463312,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
16530,2446046.9,13:48:19:405,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,2,2,0.0,0.0,256.70384806255345,300.16591894402825,256.70382433997713,299.169374931171,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
16532,2446080.3,13:48:19:438,Trial018,VNVD151207.avi,26,DarkCyan,86.2,Eye,2,2,0.0,0.0,256.6494780101405,300.1771822653532,256.6494602182082,299.180632531268,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0,-,-,-,-,-,-,-,-,,-,-,-,-,-,-
